Year,Month,Supply Number,Total KWh,Energy Cost,Payable Amount,Bill Type,Label,Total Rainfall (mm),Mean Temperature (°C),Total Sunny Days
2017,10,21739262,0,0.0,0.0,Final,Parks & Cultural Sites,41.8,16.21,21
2017,10,21739262,0,0.0,30.0,Final,Parks & Cultural Sites,41.8,16.21,21
2017,10,21792422,4040,333.66,740.0,Final,School/Nursery,41.8,16.21,21
2017,10,21798583,3400,280.81,656.0,Final,School/Nursery,41.8,16.21,21
2017,10,21804616,4400,363.4,878.0,Final,School/Nursery,41.8,16.21,21
2017,10,21826148,676,68.63,80.0,Final,School/Nursery,41.8,16.21,21
2017,10,21906515,1360,138.08,188.0,Final,School/Nursery,41.8,16.21,21
2017,10,21908054,4480,370.0,882.0,Final,School/Nursery,41.8,16.21,21
2017,10,21917226,1211,122.95,161.0,Final,Parks & Cultural Sites,41.8,16.21,21
2017,10,21923295,0,37.57,58.0,Estimated,School/Nursery,41.8,16.21,21
2017,10,21933369,4538,460.74,555.0,Final,Parks & Cultural Sites,41.8,16.21,21
2017,10,82400215,18916,1102.92,2266.0,Final,Municipal Services,41.8,16.21,21
2017,10,92400110,1840,151.97,932.0,Final,School/Nursery,41.8,16.21,21
2017,10,92404221,720,59.46,167.0,Final,School/Nursery,41.8,16.21,21
2017,10,20142856,1514,125.04,286.0,Final,School/Nursery,41.8,16.21,21
2017,10,20170967,1320,109.02,304.0,Final,School/Nursery,41.8,16.21,21
2017,10,20199113,3488,354.14,478.0,Final,Parks & Cultural Sites,41.8,16.21,21
2017,10,20213044,2480,204.82,511.0,Final,School/Nursery,41.8,16.21,21
2017,10,20213600,157,12.97,0.0,Final,School/Nursery,41.8,16.21,21
2017,10,20213600,223,18.42,114.0,Final,School/Nursery,41.8,16.21,21
2017,10,20172054,2737,226.05,501.0,Final,School/Nursery,41.8,16.21,21
2017,10,20183403,289,29.34,38.0,Final,School/Nursery,41.8,16.21,21
2017,10,20213318,2000,165.18,420.0,Final,School/Nursery,41.8,16.21,21
2017,10,21675569,1555,128.43,0.0,Final,School/Nursery,41.8,16.21,21
2017,10,21675569,2262,186.82,708.0,Final,School/Nursery,41.8,16.21,21
2017,10,21904842,2240,185.0,494.0,Final,School/Nursery,41.8,16.21,21
2017,10,21915458,1695,139.99,322.0,Final,School/Nursery,41.8,16.21,21
2017,9,21691108,1311,108.28,241.0,Final,Sports Facility,6.0,22.296666666666674,23
2017,9,21692465,1535,126.78,305.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21744101,1998,165.01,414.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21747749,1836,151.64,389.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21816393,3354,340.53,427.0,Final,Parks & Cultural Sites,6.0,22.296666666666674,23
2017,9,21817371,6000,609.18,409.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21820783,19757,2005.93,3322.0,Final,Parks & Cultural Sites,6.0,22.296666666666674,23
2017,9,21821752,2149,177.49,438.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21821753,738,74.93,102.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,82400174,2787,158.67,339.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21574046,1752,144.7,358.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21581403,667,55.09,199.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21586062,1570,129.67,322.0,Final,Sports Facility,6.0,22.296666666666674,23
2017,9,21699195,4734,390.98,840.0,Final,Sports Facility,6.0,22.296666666666674,23
2017,9,21730449,466,38.49,106.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21792422,2120,175.09,376.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21798583,1320,109.02,264.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21804616,2160,178.39,320.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21811728,0,0.0,4.0,Estimated,Parks & Cultural Sites,6.0,22.296666666666674,23
2017,9,21908054,1960,161.88,348.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,82400215,23145,1358.13,2848.0,Final,Municipal Services,6.0,22.296666666666674,23
2017,9,92400110,560,46.25,676.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,92404221,400,33.04,104.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,20142856,1066,88.04,0.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,20142856,887,73.26,364.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,20170967,240,19.82,76.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,20213044,1040,85.89,217.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,20131501,673,68.33,86.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,20161841,5622,570.8,828.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,20172054,1380,113.97,288.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,20176086,461,46.81,64.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,20186158,5909,599.94,740.0,Final,Municipal Services,6.0,22.296666666666674,23
2017,9,20213318,1280,105.72,265.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21820940,0,78.18,147.0,Estimated,Hospital/Medical Facility,6.0,22.296666666666674,23
2017,9,21823855,0,49.34,55.0,Estimated,School/Nursery,6.0,22.296666666666674,23
2017,9,21904842,840,69.38,176.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,21915458,1074,88.7,196.0,Final,School/Nursery,6.0,22.296666666666674,23
2017,9,20134283,0,87.62,115.0,Estimated,School/Nursery,6.0,22.296666666666674,23
2017,9,20170509,0,34.22,45.0,Estimated,School/Nursery,6.0,22.296666666666674,23
2018,4,21691108,519,42.86,126.0,Final,Sports Facility,11.7,17.133333333333333,19
2018,4,21692465,2374,196.07,448.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21744101,3098,255.86,592.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21747152,0,58.38,64.0,Estimated,School/Nursery,11.7,17.133333333333333,19
2018,4,21747749,3170,261.81,603.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21790694,0,26.91,30.0,Estimated,School/Nursery,11.7,17.133333333333333,19
2018,4,21821752,3948,326.07,727.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21826495,0,63.35,73.0,Estimated,School/Nursery,11.7,17.133333333333333,19
2018,4,21933152,0,275.25,308.0,Estimated,Municipal Services,11.7,17.133333333333333,19
2018,4,82400174,2174,130.99,393.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21571284,0,10.46,27.0,Estimated,School/Nursery,11.7,17.133333333333333,19
2018,4,21574042,0,154.12,188.0,Estimated,School/Nursery,11.7,17.133333333333333,19
2018,4,21574046,2342,193.43,445.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21574054,0,0.0,-19.0,Estimated,Sports Facility,11.7,17.133333333333333,19
2018,4,21581403,2100,173.44,451.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21586062,527,43.53,86.0,Final,Sports Facility,11.7,17.133333333333333,19
2018,4,21699195,4469,369.09,756.0,Final,Sports Facility,11.7,17.133333333333333,19
2018,4,21730449,529,43.69,116.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21730886,0,137.78,177.0,Estimated,School/Nursery,11.7,17.133333333333333,19
2018,4,21792422,5880,485.63,948.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21798583,4320,356.79,690.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21804616,7440,614.47,1172.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21810010,0,273.39,357.0,Estimated,Sports Facility,11.7,17.133333333333333,19
2018,4,21826148,0,37.77,41.0,Estimated,School/Nursery,11.7,17.133333333333333,19
2018,4,21906515,0,84.98,109.0,Estimated,School/Nursery,11.7,17.133333333333333,19
2018,4,21908054,5520,455.9,889.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21917226,0,63.86,84.0,Estimated,Parks & Cultural Sites,11.7,17.133333333333333,19
2018,4,21923295,759,77.06,91.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21933369,0,206.52,265.0,Estimated,Parks & Cultural Sites,11.7,17.133333333333333,19
2018,4,21933710,3840,317.14,681.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,82400215,14964,912.52,2138.0,Final,Municipal Services,11.7,17.133333333333333,19
2018,4,92400110,2480,204.82,1006.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,92404221,1400,115.63,273.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,20142856,893,73.75,173.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,20170967,1760,145.36,324.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,20213044,3560,294.03,630.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,20213600,796,65.74,148.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,20172054,2014,166.34,380.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,20213318,3080,254.38,551.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21675569,995,82.18,187.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21904842,7120,588.04,1155.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,4,21915458,2772,228.94,450.0,Final,School/Nursery,11.7,17.133333333333333,19
2018,8,21691108,1219,100.68,389.0,Final,Sports Facility,11.9,26.17,26
2018,8,21692465,731,60.37,173.0,Final,School/Nursery,11.9,26.17,26
2018,8,21744101,937,77.39,236.0,Final,School/Nursery,11.9,26.17,26
2018,8,21747152,0,79.9,113.0,Estimated,School/Nursery,11.9,26.17,26
2018,8,21747749,1917,158.33,398.0,Final,School/Nursery,11.9,26.17,26
2018,8,21790694,0,0.0,-23.0,Estimated,School/Nursery,11.9,26.17,26
2018,8,21821752,1988,164.19,402.0,Final,School/Nursery,11.9,26.17,26
2018,8,21826495,0,53.71,58.0,Estimated,School/Nursery,11.9,26.17,26
2018,8,21933152,0,300.43,376.0,Estimated,Municipal Services,11.9,26.17,26
2018,8,82400174,962,55.02,121.0,Final,School/Nursery,11.9,26.17,26
2018,8,21571284,0,31.47,49.0,Estimated,School/Nursery,11.9,26.17,26
2018,8,21574042,0,92.49,155.0,Estimated,School/Nursery,11.9,26.17,26
2018,8,21574046,1381,114.06,300.0,Final,School/Nursery,11.9,26.17,26
2018,8,21574054,0,20.41,13.0,Estimated,Sports Facility,11.9,26.17,26
2018,8,21581403,0,81.93,243.0,Estimated,School/Nursery,11.9,26.17,26
2018,8,21586062,1227,101.34,606.0,Final,Sports Facility,11.9,26.17,26
2018,8,21699195,937,77.39,229.0,Final,Sports Facility,11.9,26.17,26
2018,8,21730449,631,52.11,137.0,Final,School/Nursery,11.9,26.17,26
2018,8,21730886,0,89.45,107.0,Estimated,School/Nursery,11.9,26.17,26
2018,8,21739262,406,33.53,0.0,Final,Parks & Cultural Sites,11.9,26.17,26
2018,8,21739262,387,31.96,178.0,Final,Parks & Cultural Sites,11.9,26.17,26
2018,8,21792422,2440,201.52,1157.0,Final,School/Nursery,11.9,26.17,26
2018,8,21798583,960,79.29,530.0,Final,School/Nursery,11.9,26.17,26
2018,8,21804616,2520,208.13,1314.0,Final,School/Nursery,11.9,26.17,26
2018,8,21810010,0,395.02,549.0,Estimated,Sports Facility,11.9,26.17,26
2018,8,21826148,0,34.32,42.0,Estimated,School/Nursery,11.9,26.17,26
2018,8,21906515,0,71.88,93.0,Estimated,School/Nursery,11.9,26.17,26
2018,8,21908054,1280,105.72,837.0,Final,School/Nursery,11.9,26.17,26
2018,8,21917226,0,64.07,86.0,Estimated,Parks & Cultural Sites,11.9,26.17,26
2018,8,21923295,564,57.26,79.0,Final,School/Nursery,11.9,26.17,26
2018,8,21933369,0,233.72,310.0,Estimated,Parks & Cultural Sites,11.9,26.17,26
2018,8,21933710,1200,99.11,861.0,Final,School/Nursery,11.9,26.17,26
2018,8,82400215,12426,753.8,3286.0,Final,Municipal Services,11.9,26.17,26
2018,8,92400110,320,26.43,607.0,Final,School/Nursery,11.9,26.17,26
2018,8,92404221,920,75.98,402.0,Final,School/Nursery,11.9,26.17,26
2018,8,20142856,210,17.34,29.0,Final,School/Nursery,11.9,26.17,26
2018,8,20170967,160,13.21,250.0,Final,School/Nursery,11.9,26.17,26
2018,8,20199113,0,175.65,219.0,Estimated,Parks & Cultural Sites,11.9,26.17,26
2018,8,20213044,880,72.68,546.0,Final,School/Nursery,11.9,26.17,26
2018,8,20213600,396,32.71,93.0,Final,School/Nursery,11.9,26.17,26
2018,8,20172054,550,45.42,314.0,Final,School/Nursery,11.9,26.17,26
2018,8,20213318,1360,112.32,612.0,Final,School/Nursery,11.9,26.17,26
2018,8,21675569,1221,100.84,251.0,Final,School/Nursery,11.9,26.17,26
2018,8,21904842,840,69.38,534.0,Final,School/Nursery,11.9,26.17,26
2018,8,21915458,1242,102.58,532.0,Final,School/Nursery,11.9,26.17,26
2018,12,21691108,710,58.64,158.0,Final,Sports Facility,37.8,5.483333333333333,17
2018,12,21692465,2720,224.64,473.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21744101,2487,205.4,459.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21747152,0,96.96,183.0,Estimated,School/Nursery,37.8,5.483333333333333,17
2018,12,21747749,4943,408.24,876.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21790694,0,45.18,89.0,Estimated,School/Nursery,37.8,5.483333333333333,17
2018,12,21821752,5135,424.1,888.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21826495,0,86.61,149.0,Estimated,School/Nursery,37.8,5.483333333333333,17
2018,12,21933152,0,318.5,524.0,Estimated,Municipal Services,37.8,5.483333333333333,17
2018,12,82400174,2606,159.9,566.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21571284,0,13.4,24.0,Estimated,School/Nursery,37.8,5.483333333333333,17
2018,12,21574042,0,180.93,189.0,Estimated,School/Nursery,37.8,5.483333333333333,17
2018,12,21574046,2917,240.92,542.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21574054,0,82.24,125.0,Estimated,Sports Facility,37.8,5.483333333333333,17
2018,12,21581403,1974,163.03,396.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21586062,2858,236.04,489.0,Final,Sports Facility,37.8,5.483333333333333,17
2018,12,21699195,10321,852.41,1830.0,Final,Sports Facility,37.8,5.483333333333333,17
2018,12,21730449,1075,88.78,203.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21730886,0,137.67,174.0,Estimated,School/Nursery,37.8,5.483333333333333,17
2018,12,21739262,392,32.38,78.0,Final,Parks & Cultural Sites,37.8,5.483333333333333,17
2018,12,21798583,4560,376.61,759.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21804616,6760,558.31,1188.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21810010,0,337.41,572.0,Estimated,Sports Facility,37.8,5.483333333333333,17
2018,12,21826148,0,64.57,87.0,Estimated,School/Nursery,37.8,5.483333333333333,17
2018,12,21906515,0,96.35,144.0,Estimated,School/Nursery,37.8,5.483333333333333,17
2018,12,21908054,5920,488.93,992.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21917226,0,89.85,130.0,Estimated,Parks & Cultural Sites,37.8,5.483333333333333,17
2018,12,21923295,699,70.97,72.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21933369,0,177.78,202.0,Estimated,Parks & Cultural Sites,37.8,5.483333333333333,17
2018,12,21933710,4440,366.7,733.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,82400215,12754,781.55,2068.0,Final,Municipal Services,37.8,5.483333333333333,17
2018,12,92400110,2320,191.61,968.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,92404221,1560,128.84,299.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,20142856,0,165.51,310.0,Estimated,School/Nursery,37.8,5.483333333333333,17
2018,12,20170967,1840,151.97,343.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,20213044,3080,254.38,589.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,20213600,2319,191.53,486.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,20172054,2508,207.14,447.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,20213318,4160,343.57,710.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21675569,322,26.59,60.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21904842,5200,429.47,912.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,12,21915458,2782,229.77,496.0,Final,School/Nursery,37.8,5.483333333333333,17
2018,2,21691108,668,55.17,322.0,Final,Sports Facility,109.2,7.817857142857143,6
2018,2,21692465,2767,228.53,485.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21744101,4108,339.28,747.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21747152,2557,259.61,288.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21747749,3802,314.01,690.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21790694,953,96.76,184.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21821752,4696,387.84,846.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21826495,1884,191.28,231.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21933152,8300,842.7,947.0,Final,Municipal Services,109.2,7.817857142857143,6
2018,2,82400174,8315,504.99,1497.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21571284,0,11.57,29.0,Estimated,School/Nursery,109.2,7.817857142857143,6
2018,2,21574042,3751,380.84,496.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21574046,3197,264.04,591.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21574054,1705,173.11,349.0,Final,Sports Facility,109.2,7.817857142857143,6
2018,2,21581403,2905,239.92,593.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21586062,2692,222.33,1010.0,Final,Sports Facility,109.2,7.817857142857143,6
2018,2,21699195,5483,452.84,929.0,Final,Sports Facility,109.2,7.817857142857143,6
2018,2,21730449,697,57.57,147.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21730886,3070,311.7,401.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21739262,892,73.67,164.0,Final,Parks & Cultural Sites,109.2,7.817857142857143,6
2018,2,21792422,6360,525.27,2110.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21798583,4680,386.52,1631.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21804616,8040,664.02,2728.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21826148,1351,137.17,209.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21906515,2189,222.25,289.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21908054,5520,455.9,2035.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21917226,1755,178.19,244.0,Final,Parks & Cultural Sites,109.2,7.817857142857143,6
2018,2,21923295,0,41.12,59.0,Estimated,School/Nursery,109.2,7.817857142857143,6
2018,2,21933369,4530,459.93,607.0,Final,Parks & Cultural Sites,109.2,7.817857142857143,6
2018,2,21933710,3760,310.54,724.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,82400215,17086,1044.56,2849.0,Final,Municipal Services,109.2,7.817857142857143,6
2018,2,92400110,2400,198.22,2005.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,92404221,1360,112.32,615.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,20142856,2116,174.76,410.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,20170967,1840,151.97,696.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,20199113,4859,493.33,770.0,Final,Parks & Cultural Sites,109.2,7.817857142857143,6
2018,2,20213044,3640,300.63,1351.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,20213600,1111,91.76,149.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,20172054,3077,254.13,528.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,20213318,3320,274.2,1288.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21675569,4321,356.87,736.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21904842,6120,505.45,2354.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,2,21915458,2733,225.72,947.0,Final,School/Nursery,109.2,7.817857142857143,6
2018,1,21691108,400,33.04,123.0,Final,Sports Facility,24.299999999999997,6.039999999999998,14
